"","ARREST_DATE","CITY_COUNCIL_DISTRICT","Arrest.Count"
"13318",2019-05-29,"17",7
"13319",2019-05-29,"18",11
"13320",2019-05-29,"19",17
"13321",2019-05-29,"20",1
"13322",2019-05-29,"21",12
"13323",2019-05-29,"22",20
"13324",2019-05-29,"23",9
"13325",2019-05-29,"24",10
"13326",2019-05-29,"25",12
"13327",2019-05-29,"26",3
"13328",2019-05-29,"27",21
"13329",2019-05-29,"28",19
"13330",2019-05-29,"29",6
"13331",2019-05-29,"30",7
"13332",2019-05-29,"31",8
"13333",2019-05-29,"32",7
"13334",2019-05-29,"33",44
"13335",2019-05-29,"34",9
"13336",2019-05-29,"35",9
"13337",2019-05-29,"36",7
"13338",2019-05-29,"37",41
"13339",2019-05-29,"38",6
"13340",2019-05-29,"39",10
"13341",2019-05-29,"40",8
"13342",2019-05-29,"41",11
"13343",2019-05-29,"42",2
"13344",2019-05-29,"43",5
"13345",2019-05-29,"44",2
"13346",2019-05-29,"45",3
"13347",2019-05-29,"46",6
"13348",2019-05-29,"47",8
"13349",2019-05-29,"48",8
"13350",2019-05-29,"49",16
"13351",2019-05-29,"50",8
"13352",2019-05-30,"01",46
"13353",2019-05-30,"02",16
"13354",2019-05-30,"03",30
"13355",2019-05-30,"04",11
"13356",2019-05-30,"05",7
"13357",2019-05-30,"06",15
"13358",2019-05-30,"07",18
"13359",2019-05-30,"08",45
"13360",2019-05-30,"09",21
"13361",2019-05-30,"10",24
"13362",2019-05-30,"11",15
"13363",2019-05-30,"12",10
"13364",2019-05-30,"13",10
"13365",2019-05-30,"14",14
"13366",2019-05-30,"15",25
"13367",2019-05-30,"16",20
"13368",2019-05-30,"17",1
"13369",2019-05-30,"18",5
"13370",2019-05-30,"19",7
"13371",2019-05-30,"20",1
"13372",2019-05-30,"21",11
"13373",2019-05-30,"22",21
"13374",2019-05-30,"23",10
"13375",2019-05-30,"24",14
"13376",2019-05-30,"25",13
"13377",2019-05-30,"26",6
"13378",2019-05-30,"27",27
"13379",2019-05-30,"28",22
"13380",2019-05-30,"29",2
"13381",2019-05-30,"30",7
"13382",2019-05-30,"31",7
"13383",2019-05-30,"32",7
"13384",2019-05-30,"33",27
"13385",2019-05-30,"34",9
"13386",2019-05-30,"35",15
"13387",2019-05-30,"36",7
"13388",2019-05-30,"37",35
"13389",2019-05-30,"38",7
"13390",2019-05-30,"39",10
"13391",2019-05-30,"40",8
"13392",2019-05-30,"41",6
"13393",2019-05-30,"42",9
"13394",2019-05-30,"43",5
"13395",2019-05-30,"44",6
"13396",2019-05-30,"45",11
"13397",2019-05-30,"46",10
"13398",2019-05-30,"47",6
"13399",2019-05-30,"48",12
"13400",2019-05-30,"49",23
"13401",2019-05-30,"50",8
"13402",2019-05-31,"01",34
"13403",2019-05-31,"02",14
"13404",2019-05-31,"03",30
"13405",2019-05-31,"04",4
"13406",2019-05-31,"05",6
"13407",2019-05-31,"06",8
"13408",2019-05-31,"07",24
"13409",2019-05-31,"08",28
"13410",2019-05-31,"09",16
"13411",2019-05-31,"10",24
"13412",2019-05-31,"11",3
"13413",2019-05-31,"12",13
"13414",2019-05-31,"13",14
"13415",2019-05-31,"14",14
"13416",2019-05-31,"15",14
"13417",2019-05-31,"16",18
"13418",2019-05-31,"17",9
"13419",2019-05-31,"18",13
"13420",2019-05-31,"19",13
"13421",2019-05-31,"20",4
"13422",2019-05-31,"21",2
"13423",2019-05-31,"22",1
"13424",2019-05-31,"23",15
"13425",2019-05-31,"24",13
"13426",2019-05-31,"25",6
"13427",2019-05-31,"26",6
"13428",2019-05-31,"27",22
"13429",2019-05-31,"28",12
"13430",2019-05-31,"29",5
"13431",2019-05-31,"30",4
"13432",2019-05-31,"31",6
"13433",2019-05-31,"32",4
"13434",2019-05-31,"33",44
"13435",2019-05-31,"34",10
"13436",2019-05-31,"35",9
"13437",2019-05-31,"36",7
"13438",2019-05-31,"37",32
"13439",2019-05-31,"38",5
"13440",2019-05-31,"39",7
"13441",2019-05-31,"40",8
"13442",2019-05-31,"41",7
"13443",2019-05-31,"42",3
"13444",2019-05-31,"43",9
"13445",2019-05-31,"44",4
"13446",2019-05-31,"45",6
"13447",2019-05-31,"46",2
"13448",2019-05-31,"47",10
"13449",2019-05-31,"48",5
"13450",2019-05-31,"49",13
"13451",2019-05-31,"50",7
"13452",2019-06-01,"01",25
"13453",2019-06-01,"02",11
"13454",2019-06-01,"03",17
"13455",2019-06-01,"04",8
"13456",2019-06-01,"05",5
"13457",2019-06-01,"06",7
"13458",2019-06-01,"07",15
"13459",2019-06-01,"08",28
"13460",2019-06-01,"09",13
"13461",2019-06-01,"10",27
"13462",2019-06-01,"11",5
"13463",2019-06-01,"12",9
"13464",2019-06-01,"13",14
"13465",2019-06-01,"14",13
"13466",2019-06-01,"15",29
"13467",2019-06-01,"16",12
"13468",2019-06-01,"17",12
"13469",2019-06-01,"18",7
"13470",2019-06-01,"19",15
"13471",2019-06-01,"20",4
"13472",2019-06-01,"21",7
"13473",2019-06-01,"22",5
"13474",2019-06-01,"23",14
"13475",2019-06-01,"24",8
"13476",2019-06-01,"25",10
"13477",2019-06-01,"26",5
"13478",2019-06-01,"27",16
"13479",2019-06-01,"28",10
"13480",2019-06-01,"29",5
"13481",2019-06-01,"30",6
"13482",2019-06-01,"31",4
"13483",2019-06-01,"32",5
"13484",2019-06-01,"33",19
"13485",2019-06-01,"34",11
"13486",2019-06-01,"35",7
"13487",2019-06-01,"36",7
"13488",2019-06-01,"37",32
"13489",2019-06-01,"38",9
"13490",2019-06-01,"39",7
"13491",2019-06-01,"40",9
"13492",2019-06-01,"41",9
"13493",2019-06-01,"42",5
"13494",2019-06-01,"43",6
"13495",2019-06-01,"44",1
"13496",2019-06-01,"45",10
"13497",2019-06-01,"46",4
"13498",2019-06-01,"47",13
"13499",2019-06-01,"48",7
"13500",2019-06-01,"49",11
"13501",2019-06-01,"50",3
"13502",2019-06-02,"01",24
"13503",2019-06-02,"02",5
"13504",2019-06-02,"03",18
"13505",2019-06-02,"04",6
"13506",2019-06-02,"05",9
"13507",2019-06-02,"06",2
"13508",2019-06-02,"07",7
"13509",2019-06-02,"08",14
"13510",2019-06-02,"09",17
"13511",2019-06-02,"10",17
"13512",2019-06-02,"11",14
"13513",2019-06-02,"12",5
"13514",2019-06-02,"13",14
"13515",2019-06-02,"14",7
"13516",2019-06-02,"15",12
"13517",2019-06-02,"16",18
"13518",2019-06-02,"17",5
"13519",2019-06-02,"18",7
"13520",2019-06-02,"19",2
"13521",2019-06-02,"20",1
"13522",2019-06-02,"21",14
"13523",2019-06-02,"22",14
"13524",2019-06-02,"23",11
"13525",2019-06-02,"24",10
"13526",2019-06-02,"25",12
"13527",2019-06-02,"26",3
"13528",2019-06-02,"27",10
"13529",2019-06-02,"28",19
"13530",2019-06-02,"29",5
"13531",2019-06-02,"30",9
"13532",2019-06-02,"31",3
"13533",2019-06-02,"32",5
"13534",2019-06-02,"33",26
"13535",2019-06-02,"34",5
"13536",2019-06-02,"35",4
"13537",2019-06-02,"36",4
"13538",2019-06-02,"37",16
"13539",2019-06-02,"38",11
"13540",2019-06-02,"39",6
"13541",2019-06-02,"40",8
"13542",2019-06-02,"41",6
"13543",2019-06-02,"42",5
"13544",2019-06-02,"43",3
"13545",2019-06-02,"44",4
"13546",2019-06-02,"45",1
"13547",2019-06-02,"46",6
"13548",2019-06-02,"47",11
"13549",2019-06-02,"48",6
"13550",2019-06-02,"49",8
"13551",2019-06-02,"50",3
"13552",2019-06-03,"01",41
"13553",2019-06-03,"02",14
"13554",2019-06-03,"03",32
"13555",2019-06-03,"04",1
"13556",2019-06-03,"05",8
"13557",2019-06-03,"06",6
"13558",2019-06-03,"07",13
"13559",2019-06-03,"08",31
"13560",2019-06-03,"09",13
"13561",2019-06-03,"10",15
"13562",2019-06-03,"11",8
"13563",2019-06-03,"12",7
"13564",2019-06-03,"13",14
"13565",2019-06-03,"14",11
"13566",2019-06-03,"15",18
"13567",2019-06-03,"16",21
"13568",2019-06-03,"17",15
"13569",2019-06-03,"18",4
"13570",2019-06-03,"19",7
"13571",2019-06-03,"20",3
"13572",2019-06-03,"21",6
"13573",2019-06-03,"22",6
"13574",2019-06-03,"23",14
"13575",2019-06-03,"24",7
"13576",2019-06-03,"25",8
"13577",2019-06-03,"26",3
"13578",2019-06-03,"27",12
"13579",2019-06-03,"28",18
"13580",2019-06-03,"29",7
"13581",2019-06-03,"30",4
"13582",2019-06-03,"31",6
"13583",2019-06-03,"32",6
"13584",2019-06-03,"33",22
"13585",2019-06-03,"34",13
"13586",2019-06-03,"35",8
"13587",2019-06-03,"36",1
"13588",2019-06-03,"37",22
"13589",2019-06-03,"38",13
"13590",2019-06-03,"39",6
"13591",2019-06-03,"40",13
"13592",2019-06-03,"41",1
"13593",2019-06-03,"42",3
"13594",2019-06-03,"43",4
"13595",2019-06-03,"44",3
"13596",2019-06-03,"45",2
"13597",2019-06-03,"46",4
"13598",2019-06-03,"47",2
"13599",2019-06-03,"48",8
"13600",2019-06-03,"49",16
"13601",2019-06-03,"50",4
"13602",2019-06-04,"01",44
"13603",2019-06-04,"02",16
"13604",2019-06-04,"03",25
"13605",2019-06-04,"04",7
"13606",2019-06-04,"05",6
"13607",2019-06-04,"06",11
"13608",2019-06-04,"07",17
"13609",2019-06-04,"08",43
"13610",2019-06-04,"09",19
"13611",2019-06-04,"10",35
"13612",2019-06-04,"11",10
"13613",2019-06-04,"12",8
"13614",2019-06-04,"13",17
"13615",2019-06-04,"14",13
"13616",2019-06-04,"15",15
"13617",2019-06-04,"16",40
"13618",2019-06-04,"17",11
"13619",2019-06-04,"18",9
"13620",2019-06-04,"19",9
"13621",2019-06-04,"20",1
"13622",2019-06-04,"21",13
"13623",2019-06-04,"22",16
"13624",2019-06-04,"23",19
"13625",2019-06-04,"24",17
"13626",2019-06-04,"25",8
"13627",2019-06-04,"26",6
"13628",2019-06-04,"27",20
"13629",2019-06-04,"28",20
"13630",2019-06-04,"29",5
"13631",2019-06-04,"30",8
"13632",2019-06-04,"31",4
"13633",2019-06-04,"32",3
"13634",2019-06-04,"33",44
"13635",2019-06-04,"34",10
"13636",2019-06-04,"35",17
"13637",2019-06-04,"36",7
"13638",2019-06-04,"37",28
"13639",2019-06-04,"38",17
"13640",2019-06-04,"39",7
"13641",2019-06-04,"40",13
"13642",2019-06-04,"41",9
"13643",2019-06-04,"42",9
"13644",2019-06-04,"43",2
"13645",2019-06-04,"44",14
"13646",2019-06-04,"45",4
"13647",2019-06-04,"46",5
"13648",2019-06-04,"47",10
"13649",2019-06-04,"48",8
"13650",2019-06-04,"49",20
"13651",2019-06-04,"50",6
"13652",2019-06-05,"01",43
"13653",2019-06-05,"02",12
"13654",2019-06-05,"03",47
"13655",2019-06-05,"04",19
"13656",2019-06-05,"05",12
"13657",2019-06-05,"06",6
"13658",2019-06-05,"07",40
"13659",2019-06-05,"08",35
"13660",2019-06-05,"09",15
"13661",2019-06-05,"10",27
"13662",2019-06-05,"11",8
"13663",2019-06-05,"12",11
"13664",2019-06-05,"13",16
"13665",2019-06-05,"14",13
"13666",2019-06-05,"15",31
"13667",2019-06-05,"16",17
"13668",2019-06-05,"17",18
"13669",2019-06-05,"18",5
"13670",2019-06-05,"19",14
"13671",2019-06-05,"20",5
"13672",2019-06-05,"21",9
"13673",2019-06-05,"22",14
"13674",2019-06-05,"23",16
"13675",2019-06-05,"24",19
"13676",2019-06-05,"25",11
"13677",2019-06-05,"26",3
"13678",2019-06-05,"27",20
"13679",2019-06-05,"28",24
"13680",2019-06-05,"29",8
"13681",2019-06-05,"30",4
"13682",2019-06-05,"31",5
"13683",2019-06-05,"32",8
"13684",2019-06-05,"33",71
"13685",2019-06-05,"34",8
"13686",2019-06-05,"35",14
"13687",2019-06-05,"36",5
"13688",2019-06-05,"37",32
"13689",2019-06-05,"38",12
"13690",2019-06-05,"39",8
"13691",2019-06-05,"40",11
"13692",2019-06-05,"41",11
"13693",2019-06-05,"42",5
"13694",2019-06-05,"43",6
"13695",2019-06-05,"44",10
"13696",2019-06-05,"45",9
"13697",2019-06-05,"46",3
"13698",2019-06-05,"47",18
"13699",2019-06-05,"48",11
"13700",2019-06-05,"49",17
"13701",2019-06-05,"50",7
"13702",2019-06-06,"01",109
"13703",2019-06-06,"02",12
"13704",2019-06-06,"03",31
"13705",2019-06-06,"04",8
"13706",2019-06-06,"05",4
"13707",2019-06-06,"06",17
"13708",2019-06-06,"07",23
"13709",2019-06-06,"08",41
"13710",2019-06-06,"09",17
"13711",2019-06-06,"10",53
"13712",2019-06-06,"11",13
"13713",2019-06-06,"12",7
"13714",2019-06-06,"13",10
"13715",2019-06-06,"14",18
"13716",2019-06-06,"15",29
"13717",2019-06-06,"16",15
"13718",2019-06-06,"17",3
"13719",2019-06-06,"18",11
"13720",2019-06-06,"19",12
"13721",2019-06-06,"20",6
"13722",2019-06-06,"21",7
"13723",2019-06-06,"22",17
"13724",2019-06-06,"23",19
"13725",2019-06-06,"24",27
"13726",2019-06-06,"25",10
"13727",2019-06-06,"26",13
"13728",2019-06-06,"27",10
"13729",2019-06-06,"28",14
"13730",2019-06-06,"29",8
"13731",2019-06-06,"30",5
"13732",2019-06-06,"31",4
"13733",2019-06-06,"32",3
"13734",2019-06-06,"33",59
"13735",2019-06-06,"34",6
"13736",2019-06-06,"35",5
"13737",2019-06-06,"36",3
"13738",2019-06-06,"37",25
"13739",2019-06-06,"38",6
"13740",2019-06-06,"39",10
"13741",2019-06-06,"40",10
"13742",2019-06-06,"41",5
"13743",2019-06-06,"42",1
"13744",2019-06-06,"44",5
"13745",2019-06-06,"45",6
"13746",2019-06-06,"46",1
"13747",2019-06-06,"47",13
"13748",2019-06-06,"48",11
"13749",2019-06-06,"49",31
"13750",2019-06-06,"50",5
"13751",2019-06-07,"01",34
"13752",2019-06-07,"02",12
"13753",2019-06-07,"03",30
"13754",2019-06-07,"04",10
"13755",2019-06-07,"05",13
"13756",2019-06-07,"06",3
"13757",2019-06-07,"07",12
"13758",2019-06-07,"08",33
"13759",2019-06-07,"09",8
"13760",2019-06-07,"10",15
"13761",2019-06-07,"11",17
"13762",2019-06-07,"12",5
"13763",2019-06-07,"13",13
"13764",2019-06-07,"14",14
"13765",2019-06-07,"15",29
"13766",2019-06-07,"16",10
"13767",2019-06-07,"17",4
"13768",2019-06-07,"18",9
"13769",2019-06-07,"19",12
"13770",2019-06-07,"20",6
"13771",2019-06-07,"21",17
"13772",2019-06-07,"22",10
"13773",2019-06-07,"23",16
"13774",2019-06-07,"24",17
"13775",2019-06-07,"25",11
"13776",2019-06-07,"26",9
"13777",2019-06-07,"27",15
"13778",2019-06-07,"28",16
"13779",2019-06-07,"29",5
"13780",2019-06-07,"30",11
"13781",2019-06-07,"31",8
"13782",2019-06-07,"32",3
"13783",2019-06-07,"33",35
"13784",2019-06-07,"34",13
"13785",2019-06-07,"35",7
"13786",2019-06-07,"36",2
"13787",2019-06-07,"37",33
"13788",2019-06-07,"38",15
"13789",2019-06-07,"39",10
"13790",2019-06-07,"40",11
"13791",2019-06-07,"41",14
"13792",2019-06-07,"42",8
"13793",2019-06-07,"43",1
"13794",2019-06-07,"44",6
"13795",2019-06-07,"45",5
"13796",2019-06-07,"46",8
"13797",2019-06-07,"47",7
"13798",2019-06-07,"48",11
"13799",2019-06-07,"49",18
"13800",2019-06-07,"50",7
"13801",2019-06-08,"01",17
"13802",2019-06-08,"02",15
"13803",2019-06-08,"03",20
"13804",2019-06-08,"04",6
"13805",2019-06-08,"05",8
"13806",2019-06-08,"06",8
"13807",2019-06-08,"07",6
"13808",2019-06-08,"08",35
"13809",2019-06-08,"09",16
"13810",2019-06-08,"10",23
"13811",2019-06-08,"11",18
"13812",2019-06-08,"12",5
"13813",2019-06-08,"13",10
"13814",2019-06-08,"14",13
"13815",2019-06-08,"15",14
"13816",2019-06-08,"16",12
"13817",2019-06-08,"17",5
"13818",2019-06-08,"18",6
"13819",2019-06-08,"19",4
"13820",2019-06-08,"20",6
"13821",2019-06-08,"21",6
"13822",2019-06-08,"22",8
"13823",2019-06-08,"23",10
"13824",2019-06-08,"24",2
"13825",2019-06-08,"25",12
"13826",2019-06-08,"26",3
"13827",2019-06-08,"27",15
"13828",2019-06-08,"28",8
"13829",2019-06-08,"29",6
"13830",2019-06-08,"30",5
"13831",2019-06-08,"31",5
"13832",2019-06-08,"32",3
"13833",2019-06-08,"33",27
"13834",2019-06-08,"34",5
"13835",2019-06-08,"35",2
"13836",2019-06-08,"36",6
"13837",2019-06-08,"37",20
"13838",2019-06-08,"38",8
"13839",2019-06-08,"39",10
"13840",2019-06-08,"40",4
"13841",2019-06-08,"41",5
"13842",2019-06-08,"42",3
"13843",2019-06-08,"43",2
"13844",2019-06-08,"44",4
"13845",2019-06-08,"45",2
"13846",2019-06-08,"46",4
"13847",2019-06-08,"47",9
"13848",2019-06-08,"48",6
"13849",2019-06-08,"49",13
"13850",2019-06-08,"50",2
"13851",2019-06-09,"01",25
"13852",2019-06-09,"02",4
"13853",2019-06-09,"03",17
"13854",2019-06-09,"04",5
"13855",2019-06-09,"05",6
"13856",2019-06-09,"06",8
"13857",2019-06-09,"07",10
"13858",2019-06-09,"08",18
"13859",2019-06-09,"09",15
"13860",2019-06-09,"10",24
"13861",2019-06-09,"11",23
"13862",2019-06-09,"12",1
"13863",2019-06-09,"13",13
"13864",2019-06-09,"14",10
"13865",2019-06-09,"15",21
"13866",2019-06-09,"16",10
"13867",2019-06-09,"17",3
"13868",2019-06-09,"18",6
"13869",2019-06-09,"19",2
"13870",2019-06-09,"20",1
"13871",2019-06-09,"21",9
"13872",2019-06-09,"22",4
"13873",2019-06-09,"23",13
"13874",2019-06-09,"24",20
"13875",2019-06-09,"25",9
"13876",2019-06-09,"26",2
"13877",2019-06-09,"27",13
"13878",2019-06-09,"28",21
"13879",2019-06-09,"29",1
"13880",2019-06-09,"30",8
"13881",2019-06-09,"31",1
"13882",2019-06-09,"32",3
"13883",2019-06-09,"33",32
"13884",2019-06-09,"34",9
"13885",2019-06-09,"35",16
"13886",2019-06-09,"37",32
"13887",2019-06-09,"38",12
"13888",2019-06-09,"39",6
"13889",2019-06-09,"40",5
"13890",2019-06-09,"41",3
"13891",2019-06-09,"42",2
"13892",2019-06-09,"43",10
"13893",2019-06-09,"44",1
"13894",2019-06-09,"45",2
"13895",2019-06-09,"46",2
"13896",2019-06-09,"47",23
"13897",2019-06-09,"48",7
"13898",2019-06-09,"49",9
"13899",2019-06-09,"50",6
"13900",2019-06-10,"01",40
"13901",2019-06-10,"02",15
"13902",2019-06-10,"03",20
"13903",2019-06-10,"05",6
"13904",2019-06-10,"06",8
"13905",2019-06-10,"07",15
"13906",2019-06-10,"08",19
"13907",2019-06-10,"09",8
"13908",2019-06-10,"10",21
"13909",2019-06-10,"11",15
"13910",2019-06-10,"12",8
"13911",2019-06-10,"13",7
"13912",2019-06-10,"14",9
"13913",2019-06-10,"15",20
"13914",2019-06-10,"16",18
"13915",2019-06-10,"17",4
"13916",2019-06-10,"18",7
"13917",2019-06-10,"19",7
"13918",2019-06-10,"20",1
"13919",2019-06-10,"21",10
"13920",2019-06-10,"22",7
"13921",2019-06-10,"23",7
"13922",2019-06-10,"24",16
"13923",2019-06-10,"25",4
"13924",2019-06-10,"26",1
"13925",2019-06-10,"27",13
"13926",2019-06-10,"28",20
"13927",2019-06-10,"29",3
"13928",2019-06-10,"30",3
"13929",2019-06-10,"31",3
"13930",2019-06-10,"33",34
"13931",2019-06-10,"34",7
"13932",2019-06-10,"35",8
"13933",2019-06-10,"36",2
"13934",2019-06-10,"37",29
"13935",2019-06-10,"38",8
"13936",2019-06-10,"39",8
"13937",2019-06-10,"40",9
"13938",2019-06-10,"41",4
"13939",2019-06-10,"42",8
"13940",2019-06-10,"43",4
"13941",2019-06-10,"44",2
"13942",2019-06-10,"45",2
"13943",2019-06-10,"46",1
"13944",2019-06-10,"47",8
"13945",2019-06-10,"48",5
"13946",2019-06-10,"49",8
"13947",2019-06-10,"50",9
"13948",2019-06-11,"01",35
"13949",2019-06-11,"02",13
"13950",2019-06-11,"03",49
"13951",2019-06-11,"04",6
"13952",2019-06-11,"05",13
"13953",2019-06-11,"06",18
"13954",2019-06-11,"07",15
"13955",2019-06-11,"08",32
"13956",2019-06-11,"09",12
"13957",2019-06-11,"10",17
"13958",2019-06-11,"11",9
"13959",2019-06-11,"12",4
"13960",2019-06-11,"13",14
"13961",2019-06-11,"14",12
"13962",2019-06-11,"15",19
"13963",2019-06-11,"16",19
"13964",2019-06-11,"17",10
"13965",2019-06-11,"18",5
"13966",2019-06-11,"19",14
"13967",2019-06-11,"21",10
"13968",2019-06-11,"22",10
"13969",2019-06-11,"23",21
"13970",2019-06-11,"24",11
"13971",2019-06-11,"25",19
"13972",2019-06-11,"26",8
"13973",2019-06-11,"27",16
"13974",2019-06-11,"28",18
"13975",2019-06-11,"29",2
"13976",2019-06-11,"30",4
"13977",2019-06-11,"31",8
"13978",2019-06-11,"32",2
"13979",2019-06-11,"33",51
"13980",2019-06-11,"34",13
"13981",2019-06-11,"35",10
"13982",2019-06-11,"36",4
"13983",2019-06-11,"37",21
"13984",2019-06-11,"38",9
"13985",2019-06-11,"39",8
"13986",2019-06-11,"40",15
"13987",2019-06-11,"41",10
"13988",2019-06-11,"42",3
"13989",2019-06-11,"43",5
"13990",2019-06-11,"44",10
"13991",2019-06-11,"45",5
"13992",2019-06-11,"46",8
"13993",2019-06-11,"47",8
"13994",2019-06-11,"48",9
"13995",2019-06-11,"49",15
"13996",2019-06-11,"50",4
"13997",2019-06-12,"01",45
"13998",2019-06-12,"02",14
"13999",2019-06-12,"03",37
"14000",2019-06-12,"04",8
"14001",2019-06-12,"05",19
"14002",2019-06-12,"06",14
"14003",2019-06-12,"07",16
"14004",2019-06-12,"08",41
"14005",2019-06-12,"09",15
"14006",2019-06-12,"10",35
"14007",2019-06-12,"11",18
"14008",2019-06-12,"12",16
"14009",2019-06-12,"13",16
"14010",2019-06-12,"14",11
"14011",2019-06-12,"15",22
"14012",2019-06-12,"16",37
"14013",2019-06-12,"17",8
"14014",2019-06-12,"18",10
"14015",2019-06-12,"19",9
"14016",2019-06-12,"20",5
"14017",2019-06-12,"21",14
"14018",2019-06-12,"22",15
"14019",2019-06-12,"23",14
"14020",2019-06-12,"24",18
"14021",2019-06-12,"25",7
"14022",2019-06-12,"26",3
"14023",2019-06-12,"27",21
"14024",2019-06-12,"28",22
"14025",2019-06-12,"29",2
"14026",2019-06-12,"30",6
"14027",2019-06-12,"31",5
"14028",2019-06-12,"32",4
"14029",2019-06-12,"33",58
"14030",2019-06-12,"34",5
"14031",2019-06-12,"35",8
"14032",2019-06-12,"36",7
"14033",2019-06-12,"37",37
"14034",2019-06-12,"38",7
"14035",2019-06-12,"39",12
"14036",2019-06-12,"40",10
"14037",2019-06-12,"41",13
"14038",2019-06-12,"42",4
"14039",2019-06-12,"43",5
"14040",2019-06-12,"44",6
"14041",2019-06-12,"45",7
"14042",2019-06-12,"46",10
"14043",2019-06-12,"47",11
"14044",2019-06-12,"48",6
"14045",2019-06-12,"49",28
"14046",2019-06-12,"50",6
"14047",2019-06-13,"01",32
"14048",2019-06-13,"02",21
"14049",2019-06-13,"03",25
"14050",2019-06-13,"04",11
"14051",2019-06-13,"05",9
"14052",2019-06-13,"06",8
"14053",2019-06-13,"07",21
"14054",2019-06-13,"08",37
"14055",2019-06-13,"09",16
"14056",2019-06-13,"10",24
"14057",2019-06-13,"11",20
"14058",2019-06-13,"12",13
"14059",2019-06-13,"13",5
"14060",2019-06-13,"14",19
"14061",2019-06-13,"15",13
"14062",2019-06-13,"16",19
"14063",2019-06-13,"17",7
"14064",2019-06-13,"18",4
"14065",2019-06-13,"19",23
"14066",2019-06-13,"20",6
"14067",2019-06-13,"21",4
"14068",2019-06-13,"22",24
"14069",2019-06-13,"23",4
"14070",2019-06-13,"24",20
"14071",2019-06-13,"25",9
"14072",2019-06-13,"26",12
"14073",2019-06-13,"27",20
"14074",2019-06-13,"28",15
"14075",2019-06-13,"29",6
"14076",2019-06-13,"30",4
"14077",2019-06-13,"31",7
"14078",2019-06-13,"32",1
"14079",2019-06-13,"33",41
"14080",2019-06-13,"34",4
"14081",2019-06-13,"35",10
"14082",2019-06-13,"36",9
"14083",2019-06-13,"37",39
"14084",2019-06-13,"38",13
"14085",2019-06-13,"39",11
"14086",2019-06-13,"40",14
"14087",2019-06-13,"41",8
"14088",2019-06-13,"42",5
"14089",2019-06-13,"43",7
"14090",2019-06-13,"44",3
"14091",2019-06-13,"45",7
"14092",2019-06-13,"46",3
"14093",2019-06-13,"47",12
"14094",2019-06-13,"48",9
"14095",2019-06-13,"49",22
"14096",2019-06-13,"50",4
"14097",2019-06-14,"01",33
"14098",2019-06-14,"02",13
"14099",2019-06-14,"03",40
"14100",2019-06-14,"04",5
"14101",2019-06-14,"05",13
"14102",2019-06-14,"06",3
"14103",2019-06-14,"07",22
"14104",2019-06-14,"08",33
"14105",2019-06-14,"09",15
"14106",2019-06-14,"10",36
"14107",2019-06-14,"11",10
"14108",2019-06-14,"12",5
"14109",2019-06-14,"13",8
"14110",2019-06-14,"14",12
"14111",2019-06-14,"15",28
"14112",2019-06-14,"16",11
"14113",2019-06-14,"17",8
"14114",2019-06-14,"18",6
"14115",2019-06-14,"19",10
"14116",2019-06-14,"20",3
"14117",2019-06-14,"21",11
"14118",2019-06-14,"22",7
"14119",2019-06-14,"23",10
"14120",2019-06-14,"24",11
"14121",2019-06-14,"25",14
"14122",2019-06-14,"26",4
"14123",2019-06-14,"27",11
"14124",2019-06-14,"28",4
"14125",2019-06-14,"29",10
"14126",2019-06-14,"30",5
"14127",2019-06-14,"31",10
"14128",2019-06-14,"32",7
"14129",2019-06-14,"33",51
"14130",2019-06-14,"34",8
"14131",2019-06-14,"35",3
"14132",2019-06-14,"36",4
"14133",2019-06-14,"37",40
"14134",2019-06-14,"38",10
"14135",2019-06-14,"39",10
"14136",2019-06-14,"40",6
"14137",2019-06-14,"41",5
"14138",2019-06-14,"42",7
"14139",2019-06-14,"43",4
"14140",2019-06-14,"44",3
"14141",2019-06-14,"46",6
"14142",2019-06-14,"47",11
"14143",2019-06-14,"48",5
"14144",2019-06-14,"49",14
